chat_id;user_id;message;extraversion_pole;context_0;context_1;context_2;distractor_1;distractor_2
48DABF96-EA4A-4B5C-A366-31777B15FF53;speaker1;Ne nicht wie am Ballermann .;extrovert;Mach das!;Ich glaube das schreibe ich mir einmal auf! Ich war noch nie so aktiv in Deutschland selbst, aber ich würde doch gerne mal mehr sehen.;Ich gefühlt schon zehn mal dort. Wir fahren meist nach Binz oder nach Stralsund und dann als Tagesausflüge nach Rügen rein. Kann ich beides auf jeden Fall empfehlen. Na dann geht es das ja!;Das hab ich nicht verstanden.;Ich mag Suppe.
4EA9BA86-5C26-4595-956B-AE8F6702F6A3;speaker1;Hi.;extrovert;Hi!;Hallo;Hi;Was ist dein Lieblingsessen?;Super cool!
4EA9BA86-5C26-4595-956B-AE8F6702F6A3;speaker2;Hi.;introvert;Hi.;Hallo;Hi;Das tur mir leid.;Was hast du morgen so vor?
4EA9BA86-5C26-4595-956B-AE8F6702F6A3;speaker1;Wie gehts?;extrovert;Hi.;Hi.;Hi;Was ist dein Hobby?;Das tur mir leid.
4EA9BA86-5C26-4595-956B-AE8F6702F6A3;speaker2;Ganz gut. Ich glaube ich möchte gleich ein Eis essen gehen.;introvert;Wie gehts?;Hi.;Hi.;Was ist dein Hobby?;Das hab ich nicht verstanden.
4EA9BA86-5C26-4595-956B-AE8F6702F6A3;speaker1;Nach Pilates, ok? Hallo?;extrovert;Ganz gut. Ich glaube ich möchte gleich ein Eis essen gehen.;Wie gehts?;Hi.;Das hab ich nicht verstanden.;Wie meinst du das?
4EA9BA86-5C26-4595-956B-AE8F6702F6A3;speaker2;Ok!;introvert;Nach Pilates, ok? Hallo?;Ganz gut. Ich glaube ich möchte gleich ein Eis essen gehen.;Wie gehts?;Das hab ich nicht verstanden.;Was ist dein Hobby?
4EA9BA86-5C26-4595-956B-AE8F6702F6A3;speaker1;Welche Sorte magst du am liebsten ?;extrovert;Ok!;Nach Pilates, ok? Hallo?;Ganz gut. Ich glaube ich möchte gleich ein Eis essen gehen.;Ich mag Suppe.;Das tur mir leid.
4EA9BA86-5C26-4595-956B-AE8F6702F6A3;speaker2;Wie viele Kugeln darf ich?;introvert;Welche Sorte magst du am liebsten ?;Ok!;Nach Pilates, ok? Hallo?;Das tur mir leid.;Wie meinst du das?
4EA9BA86-5C26-4595-956B-AE8F6702F6A3;speaker1;8. Tschüss!;extrovert;Wie viele Kugeln darf ich?;Welche Sorte magst du am liebsten ?;Ok!;Ich liebe Eis.;Das hab ich nicht verstanden.
5687DDE7-71DE-403A-B6B7-96E370720689;speaker1;Guten Tag!;extrovert;Hi!;Hallo;Hi;Super cool!;Ich bin vegan.
5687DDE7-71DE-403A-B6B7-96E370720689;speaker2;Hallo! Na wie ist es so? Gerade Mittagspause?;extrovert;Guten Tag!;Hallo;Hi;Ich liebe Eis.;Was hast du morgen so vor?
5687DDE7-71DE-403A-B6B7-96E370720689;speaker1;Ja genau! Deswegen aber auch so, geht es mir gut . Und selbst?;extrovert;Hallo! Na wie ist es so? Gerade Mittagspause?;Guten Tag!;Hi;Ich liebe Eis.;Das hab ich nicht verstanden.
5687DDE7-71DE-403A-B6B7-96E370720689;speaker2;Geht mir genauso. Ich hatte heute morgen irgendwie keine Zeit zum Frühstücken, aber jetzt das Mittagessen macht den Tag schon wieder viel besser . Bist du denn auch noch im Home office momentan?;extrovert;Ja genau! Deswegen aber auch so, geht es mir gut . Und selbst?;Hallo! Na wie ist es so? Gerade Mittagspause?;Guten Tag!;Ich liebe Eis.;Wie meinst du das?
5687DDE7-71DE-403A-B6B7-96E370720689;speaker1;Ah ja, ohne Frühstück wird das bei mir meistens auch ein holpriger Start in den Tag. Essen ist schon ein erstaunlicher Stimmungsaufheller. Allgemein ja, heute arbeite ich ausnahmsweise im Büro. War ganz ungewohnt wieder morgens vor die Haustür zu gehen.;extrovert;Geht mir genauso. Ich hatte heute morgen irgendwie keine Zeit zum Frühstücken, aber jetzt das Mittagessen macht den Tag schon wieder viel besser . Bist du denn auch noch im Home office momentan?;Ja genau! Deswegen aber auch so, geht es mir gut . Und selbst?;Hallo! Na wie ist es so? Gerade Mittagspause?;Was hast du morgen so vor?;Das hab ich nicht verstanden.
5687DDE7-71DE-403A-B6B7-96E370720689;speaker2;Eher im postiven negativen Sinne oder einfach nur ungewohnt?;extrovert;Ah ja, ohne Frühstück wird das bei mir meistens auch ein holpriger Start in den Tag. Essen ist schon ein erstaunlicher Stimmungsaufheller. Allgemein ja, heute arbeite ich ausnahmsweise im Büro. War ganz ungewohnt wieder morgens vor die Haustür zu gehen.;Geht mir genauso. Ich hatte heute morgen irgendwie keine Zeit zum Frühstücken, aber jetzt das Mittagessen macht den Tag schon wieder viel besser . Bist du denn auch noch im Home office momentan?;Ja genau! Deswegen aber auch so, geht es mir gut . Und selbst?;Was ist dein Hobby?;Ich mag Suppe.
5687DDE7-71DE-403A-B6B7-96E370720689;speaker1;Einfach nur ungewohnt. Eher positiv. Frische Luft und Bewegung tun auch ganz gut.;extrovert;Eher im postiven negativen Sinne oder einfach nur ungewohnt?;Ah ja, ohne Frühstück wird das bei mir meistens auch ein holpriger Start in den Tag. Essen ist schon ein erstaunlicher Stimmungsaufheller. Allgemein ja, heute arbeite ich ausnahmsweise im Büro. War ganz ungewohnt wieder morgens vor die Haustür zu gehen.;Geht mir genauso. Ich hatte heute morgen irgendwie keine Zeit zum Frühstücken, aber jetzt das Mittagessen macht den Tag schon wieder viel besser . Bist du denn auch noch im Home office momentan?;Das tur mir leid.;Super cool!
5687DDE7-71DE-403A-B6B7-96E370720689;speaker2;Das kann ich mir vorstellen, vielleicht auch einfach mal der Umgebungswechsel.;extrovert;Einfach nur ungewohnt. Eher positiv. Frische Luft und Bewegung tun auch ganz gut.;Eher im postiven negativen Sinne oder einfach nur ungewohnt?;Ah ja, ohne Frühstück wird das bei mir meistens auch ein holpriger Start in den Tag. Essen ist schon ein erstaunlicher Stimmungsaufheller. Allgemein ja, heute arbeite ich ausnahmsweise im Büro. War ganz ungewohnt wieder morgens vor die Haustür zu gehen.;Super cool!;Das tur mir leid.
5687DDE7-71DE-403A-B6B7-96E370720689;speaker1;Ja das macht auch einiges aus, stimmt!;extrovert;Das kann ich mir vorstellen, vielleicht auch einfach mal der Umgebungswechsel.;Einfach nur ungewohnt. Eher positiv. Frische Luft und Bewegung tun auch ganz gut.;Eher im postiven negativen Sinne oder einfach nur ungewohnt?;Was ist dein Hobby?;Was hast du morgen so vor?
5687DDE7-71DE-403A-B6B7-96E370720689;speaker2;Ich versuche es, so oft ich es in der Woche schaffe mach ich Yoga und gehe Spazieren. Bis vor kurzem war ich oft auch auf dem Trainigsrad, aber das muss erst repariert werden. Wie sieht das denn bei dir aus?;extrovert;Ja das macht auch einiges aus, stimmt!;Das kann ich mir vorstellen, vielleicht auch einfach mal der Umgebungswechsel.;Einfach nur ungewohnt. Eher positiv. Frische Luft und Bewegung tun auch ganz gut.;Was ist dein Lieblingsessen?;Das hab ich nicht verstanden.
5687DDE7-71DE-403A-B6B7-96E370720689;speaker1;Ich sitze normalerweise viel und dann auch in nicht wirklich rückenfreundlichen Positionen. Ich müsste glaube ich mehr auf meine Position achten. Yoga oder Home Workouts mache ich eher selten.;extrovert;Ich versuche es, so oft ich es in der Woche schaffe mach ich Yoga und gehe Spazieren. Bis vor kurzem war ich oft auch auf dem Trainigsrad, aber das muss erst repariert werden. Wie sieht das denn bei dir aus?;Ja das macht auch einiges aus, stimmt!;Das kann ich mir vorstellen, vielleicht auch einfach mal der Umgebungswechsel.;Das hab ich nicht verstanden.;Super cool!
5687DDE7-71DE-403A-B6B7-96E370720689;speaker2;Vielleicht müsste man sich einen Wecker stellen und nach einer halben Stunde nochmal konkret drauf achten ob man richtig sitzt.;extrovert;Ich sitze normalerweise viel und dann auch in nicht wirklich rückenfreundlichen Positionen. Ich müsste glaube ich mehr auf meine Position achten. Yoga oder Home Workouts mache ich eher selten.;Ich versuche es, so oft ich es in der Woche schaffe mach ich Yoga und gehe Spazieren. Bis vor kurzem war ich oft auch auf dem Trainigsrad, aber das muss erst repariert werden. Wie sieht das denn bei dir aus?;Ja das macht auch einiges aus, stimmt!;Wie meinst du das?;Das tur mir leid.
5687DDE7-71DE-403A-B6B7-96E370720689;speaker1;Das ist eine gute Idee!;extrovert;Vielleicht müsste man sich einen Wecker stellen und nach einer halben Stunde nochmal konkret drauf achten ob man richtig sitzt.;Ich sitze normalerweise viel und dann auch in nicht wirklich rückenfreundlichen Positionen. Ich müsste glaube ich mehr auf meine Position achten. Yoga oder Home Workouts mache ich eher selten.;Ich versuche es, so oft ich es in der Woche schaffe mach ich Yoga und gehe Spazieren. Bis vor kurzem war ich oft auch auf dem Trainigsrad, aber das muss erst repariert werden. Wie sieht das denn bei dir aus?;Was ist dein Lieblingsessen?;Super cool!
5687DDE7-71DE-403A-B6B7-96E370720689;speaker2;Aber das vergisst man bestimmt schnell.;extrovert;Das ist eine gute Idee!;Vielleicht müsste man sich einen Wecker stellen und nach einer halben Stunde nochmal konkret drauf achten ob man richtig sitzt.;Ich sitze normalerweise viel und dann auch in nicht wirklich rückenfreundlichen Positionen. Ich müsste glaube ich mehr auf meine Position achten. Yoga oder Home Workouts mache ich eher selten.;Das hab ich nicht verstanden.;Super cool!
5687DDE7-71DE-403A-B6B7-96E370720689;speaker1;Ich kann seit Anfang Juni wieder in der Mannschaft Sport machen, das macht dann auch Spaß. So ein Workout oder Joggen finde ich manchmal sehr stumpf. Das gleicht es hoffentlich etwas aus.;extrovert;Aber das vergisst man bestimmt schnell.;Das ist eine gute Idee!;Vielleicht müsste man sich einen Wecker stellen und nach einer halben Stunde nochmal konkret drauf achten ob man richtig sitzt.;Was hast du morgen so vor?;Das tur mir leid.
5687DDE7-71DE-403A-B6B7-96E370720689;speaker2;Ich finde auch, dass das dann etwas langweilig wird. Mit mehreren hat man gleich mehr Motivation und selbst Anstrengung ist dann nicht so schlimm. Was für einen Sport machst du denn? Ich habe es mal angefangen, aber dann schnell wieder aufgegeben;extrovert;Ich kann seit Anfang Juni wieder in der Mannschaft Sport machen, das macht dann auch Spaß. So ein Workout oder Joggen finde ich manchmal sehr stumpf. Das gleicht es hoffentlich etwas aus.;Aber das vergisst man bestimmt schnell.;Das ist eine gute Idee!;Was ist dein Lieblingsessen?;Wie meinst du das?
5687DDE7-71DE-403A-B6B7-96E370720689;speaker1;Oh. Das muss man sicher in seine Routine nach und nach einbauen.;extrovert;Ich finde auch, dass das dann etwas langweilig wird. Mit mehreren hat man gleich mehr Motivation und selbst Anstrengung ist dann nicht so schlimm. Was für einen Sport machst du denn? Ich habe es mal angefangen, aber dann schnell wieder aufgegeben;Ich kann seit Anfang Juni wieder in der Mannschaft Sport machen, das macht dann auch Spaß. So ein Workout oder Joggen finde ich manchmal sehr stumpf. Das gleicht es hoffentlich etwas aus.;Aber das vergisst man bestimmt schnell.;Ich liebe Eis.;Super cool!
5687DDE7-71DE-403A-B6B7-96E370720689;speaker2;Vielleicht sollte ich das als Anlass nehmen nochmal anzufangen.;extrovert;Oh. Das muss man sicher in seine Routine nach und nach einbauen.;Ich finde auch, dass das dann etwas langweilig wird. Mit mehreren hat man gleich mehr Motivation und selbst Anstrengung ist dann nicht so schlimm. Was für einen Sport machst du denn? Ich habe es mal angefangen, aber dann schnell wieder aufgegeben;Ich kann seit Anfang Juni wieder in der Mannschaft Sport machen, das macht dann auch Spaß. So ein Workout oder Joggen finde ich manchmal sehr stumpf. Das gleicht es hoffentlich etwas aus.;Ich bin vegan.;Ich mag Suppe.
5687DDE7-71DE-403A-B6B7-96E370720689;speaker1;Ich spiele Volleyball . Mach das gerne!;extrovert;Vielleicht sollte ich das als Anlass nehmen nochmal anzufangen.;Oh. Das muss man sicher in seine Routine nach und nach einbauen.;Ich finde auch, dass das dann etwas langweilig wird. Mit mehreren hat man gleich mehr Motivation und selbst Anstrengung ist dann nicht so schlimm. Was für einen Sport machst du denn? Ich habe es mal angefangen, aber dann schnell wieder aufgegeben;Super cool!;Wie meinst du das?
5687DDE7-71DE-403A-B6B7-96E370720689;speaker2;Oh Volleyball ist toll!;extrovert;Ich spiele Volleyball . Mach das gerne!;Vielleicht sollte ich das als Anlass nehmen nochmal anzufangen.;Oh. Das muss man sicher in seine Routine nach und nach einbauen.;Wie meinst du das?;Ich bin vegan.
5B37F860-9B76-49D0-8A7D-888E96730FBC;speaker1;Hallihallo!;extrovert;Hi!;Hallo;Hi;Was hast du morgen so vor?;Ich liebe Eis.
5B37F860-9B76-49D0-8A7D-888E96730FBC;speaker2;hi! Wie gehts?;introvert;Hallihallo!;Hallo;Hi;Was hast du morgen so vor?;Ich mag Suppe.
5B37F860-9B76-49D0-8A7D-888E96730FBC;speaker1;Gut, danke. Und dir?;extrovert;hi! Wie gehts?;Hallihallo!;Hi;Ich bin vegan.;Das hab ich nicht verstanden.
5B37F860-9B76-49D0-8A7D-888E96730FBC;speaker2;Ganz gut. Ich bin überrascht das schon jemand online ist.;introvert;Gut, danke. Und dir?;hi! Wie gehts?;Hallihallo!;Das hab ich nicht verstanden.;Was ist dein Lieblingsessen?
5B37F860-9B76-49D0-8A7D-888E96730FBC;speaker1;Du bist doch auch schon online .;extrovert;Ganz gut. Ich bin überrascht das schon jemand online ist.;Gut, danke. Und dir?;hi! Wie gehts?;Wie meinst du das?;Wie meinst du das?
5B37F860-9B76-49D0-8A7D-888E96730FBC;speaker2;Ja, ich gucke immer wieder kurz rein.;introvert;Du bist doch auch schon online .;Ganz gut. Ich bin überrascht das schon jemand online ist.;Gut, danke. Und dir?;Ich bin vegan.;Das hab ich nicht verstanden.
5B37F860-9B76-49D0-8A7D-888E96730FBC;speaker1;Dito. Könnte ja wer kommen .;extrovert;Ja, ich gucke immer wieder kurz rein.;Du bist doch auch schon online .;Ganz gut. Ich bin überrascht das schon jemand online ist.;Was ist dein Lieblingsessen?;Ich bin vegan.
5B37F860-9B76-49D0-8A7D-888E96730FBC;speaker2;Was gibt es bei dir den gleich zum Mittagessen?  Vielleicht was veganes? .;introvert;Dito. Könnte ja wer kommen .;Ja, ich gucke immer wieder kurz rein.;Du bist doch auch schon online .;Was hast du morgen so vor?;Das tur mir leid.
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker1;Hi! Bist du vegan?;extrovert;Hi!;Hallo;Hi;Ich mag Suppe.;Super cool!
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker2;Hi!  Das ist ja ein schneller Einsteig. Ja und du?;extrovert;Hi! Bist du vegan?;Hallo;Hi;Ich mag Suppe.;Was ist dein Hobby?
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker1;Wird ja vorgeschlagen.;extrovert;Hi!  Das ist ja ein schneller Einsteig. Ja und du?;Hi! Bist du vegan?;Hi;Ich bin vegan.;Was ist dein Lieblingsessen?
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker2;Man kann ja trotzdem erst mal Smalltalk machen.;extrovert;Wird ja vorgeschlagen.;Hi!  Das ist ja ein schneller Einsteig. Ja und du?;Hi! Bist du vegan?;Das hab ich nicht verstanden.;Was ist dein Lieblingsessen?
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker1;Ich nicht, aber ich stelle meine Ernährung gerade auf Veggie um und gewöhne mich immer mehr an Sachen wie Hafermilch, um auch vegan zu werden.;extrovert;Man kann ja trotzdem erst mal Smalltalk machen.;Wird ja vorgeschlagen.;Hi!  Das ist ja ein schneller Einsteig. Ja und du?;Was ist dein Hobby?;Das tur mir leid.
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker2;Cool.;extrovert;Ich nicht, aber ich stelle meine Ernährung gerade auf Veggie um und gewöhne mich immer mehr an Sachen wie Hafermilch, um auch vegan zu werden.;Man kann ja trotzdem erst mal Smalltalk machen.;Wird ja vorgeschlagen.;Was ist dein Lieblingsessen?;Das hab ich nicht verstanden.
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker1;Stimmt. Was möchtest du denn für Smalltalk halten?;extrovert;Cool.;Ich nicht, aber ich stelle meine Ernährung gerade auf Veggie um und gewöhne mich immer mehr an Sachen wie Hafermilch, um auch vegan zu werden.;Man kann ja trotzdem erst mal Smalltalk machen.;Wie meinst du das?;Super cool!
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker2;Was ist denn deine Motivation dafür? Letzte Woche war das Wetter ganz aktuell.;extrovert;Stimmt. Was möchtest du denn für Smalltalk halten?;Cool.;Ich nicht, aber ich stelle meine Ernährung gerade auf Veggie um und gewöhne mich immer mehr an Sachen wie Hafermilch, um auch vegan zu werden.;Ich mag Suppe.;Das tur mir leid.
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker1;Umwelt schonen und Tiere nicht auszubeuten. Und deine Motivation?;extrovert;Was ist denn deine Motivation dafür? Letzte Woche war das Wetter ganz aktuell.;Stimmt. Was möchtest du denn für Smalltalk halten?;Cool.;Was ist dein Lieblingsessen?;Ich mag Suppe.
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker2;Das ist eine gute Motivation . Meine war am Anfang eher die eigene Gesundheit und jetzt mittlerweile aber auch sehr das Tierwohl und die Umwelt.;extrovert;Umwelt schonen und Tiere nicht auszubeuten. Und deine Motivation?;Was ist denn deine Motivation dafür? Letzte Woche war das Wetter ganz aktuell.;Stimmt. Was möchtest du denn für Smalltalk halten?;Ich mag Suppe.;Super cool!
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker1;Wieso Gesundheit? Gab es da einen speziellen Grund?;extrovert;Das ist eine gute Motivation . Meine war am Anfang eher die eigene Gesundheit und jetzt mittlerweile aber auch sehr das Tierwohl und die Umwelt.;Umwelt schonen und Tiere nicht auszubeuten. Und deine Motivation?;Was ist denn deine Motivation dafür? Letzte Woche war das Wetter ganz aktuell.;Wie meinst du das?;Wie meinst du das?
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker2;Ja, genau. Ich hatte viele Allergien und war oft müde, et cetera.;extrovert;Wieso Gesundheit? Gab es da einen speziellen Grund?;Das ist eine gute Motivation . Meine war am Anfang eher die eigene Gesundheit und jetzt mittlerweile aber auch sehr das Tierwohl und die Umwelt.;Umwelt schonen und Tiere nicht auszubeuten. Und deine Motivation?;Was hast du morgen so vor?;Das tur mir leid.
5B97F1B2-B0C2-4A77-9281-E5B79ED072C3;speaker1;Und hat es dir geholfen?;extrovert;Ja, genau. Ich hatte viele Allergien und war oft müde, et cetera.;Wieso Gesundheit? Gab es da einen speziellen Grund?;Das ist eine gute Motivation . Meine war am Anfang eher die eigene Gesundheit und jetzt mittlerweile aber auch sehr das Tierwohl und die Umwelt.;Was hast du morgen so vor?;Ich liebe Eis.
5FA10739-8744-4D38-9279-244C5756447F;speaker1;Hallo.;extrovert;Hi!;Hallo;Hi;Ich liebe Eis.;Was hast du morgen so vor?
5FA10739-8744-4D38-9279-244C5756447F;speaker2;Hi. Alles gut bei dir?;extrovert;Hallo.;Hallo;Hi;Was ist dein Lieblingsessen?;Was hast du morgen so vor?
5FA10739-8744-4D38-9279-244C5756447F;speaker1;Ja, auch wenn das Wetter ein bisschen schlecht ist. Und bei dir?;extrovert;Hi. Alles gut bei dir?;Hallo.;Hi;Ich bin vegan.;Ich liebe Eis.
5FA10739-8744-4D38-9279-244C5756447F;speaker2;Auch, danke. Es ist echt ganz schön kalt geworden, als wäre der Sommer schon wieder vorbei.;extrovert;Ja, auch wenn das Wetter ein bisschen schlecht ist. Und bei dir?;Hi. Alles gut bei dir?;Hallo.;Das hab ich nicht verstanden.;Was ist dein Hobby?
